Date,Open,High,Low,Close,Volume,signalMA,signalBB,signalSupRes,signalZigZag,signalContrarianSent,volatility,autocorr_1,Volume
2021-08-09 16:43:00,110.303,110.306,110.294,110.302,52,1,-1,1,0,1,0.0002818388687292854,-0.004477823545477681,52
2021-08-09 16:49:00,110.288,110.289,110.284,110.288,29,1,0,1,0,1,0.00031552593149578864,-0.057371206403888195,29
2021-08-09 16:52:00,110.26,110.288,110.26,110.28,36,1,1,1,0,1,0.0003200767302970242,0.12892164006946225,36
2021-08-09 16:53:00,110.285,110.295,110.276,110.284,45,1,0,1,0,1,0.00031036966812378943,0.12893433581258204,45
2021-08-09 16:55:00,110.287,110.288,110.269,110.276,41,-1,1,1,0,1,0.0003200729593503293,0.06862482549441447,41
2021-08-09 16:57:00,110.276,110.287,110.266,110.278,38,-1,1,1,0,1,0.0002749616541281933,-0.07332336736548065,38
2021-08-09 16:58:00,110.277,110.278,110.264,110.273,42,-1,1,1,0,1,0.0002719856351638114,-0.04545681698250657,42
2021-08-09 17:01:00,110.263,110.27,110.255,110.268,41,-1,1,1,0,1,0.00027042512096657424,-0.04430324887053314,41
2021-08-09 17:04:00,110.269,110.284,110.264,110.281,56,-1,0,1,0,1,0.0002946692725886236,-0.08376370015378194,56
2021-08-09 17:05:00,110.276,110.283,110.268,110.274,52,-1,0,1,0,1,0.0002962973964993682,-0.16749688489250888,52
2021-08-09 17:08:00,110.273,110.284,110.269,110.281,43,-1,0,1,0,1,0.00030377929579418104,-0.21908530406763083,43
2021-08-09 17:09:00,110.279,110.282,110.269,110.276,35,-1,0,1,0,1,0.00029415475123194186,-0.3012629336515699,35
2021-08-09 17:13:00,110.255,110.261,110.25,110.259,22,-1,1,1,0,1,0.00032511446350772617,-0.20142729750803162,22
2021-08-09 17:15:00,110.262,110.28,110.262,110.278,46,-1,-1,1,0,1,0.00037499255110338584,-0.4039279225103433,46
2021-08-09 17:16:00,110.272,110.28,110.268,110.274,48,-1,0,1,0,1,0.00036353770030805274,-0.4154903969860079,48
2021-08-09 17:18:00,110.27,110.28,110.262,110.273,45,-1,0,1,0,1,0.00036353771035864846,-0.42037611140489506,45
2021-08-09 17:20:00,110.274,110.276,110.265,110.275,32,-1,0,1,0,1,0.0003534232995460194,-0.4248546587867001,32
2021-08-09 17:29:00,110.282,110.286,110.274,110.282,47,1,0,1,0,1,0.00035985602053194683,-0.4019953193805802,47
2021-08-09 17:31:00,110.284,110.284,110.274,110.282,25,1,0,1,0,1,0.0003549565781722238,-0.3951678088524912,25
2021-08-09 17:33:00,110.289,110.296,110.282,110.296,47,1,-1,1,0,1,0.0003784953538029089,-0.36568665513563914,47
2021-08-09 17:34:00,110.291,110.295,110.281,110.287,36,1,-1,1,0,1,0.00038636305029511706,-0.4299426793724685,36
2021-08-09 17:35:00,110.288,110.295,110.286,110.29,36,1,-1,1,0,1,0.0003814386614861394,-0.40632687481674085,36
2021-08-09 17:42:00,110.284,110.29,110.275,110.281,34,1,0,1,0,1,0.00036872895858243177,-0.5205514750359932,34
2021-08-09 17:47:00,110.271,110.277,110.267,110.273,29,1,1,1,0,1,0.0003687298701312842,-0.442333712805657,29
2021-08-09 17:50:00,110.275,110.279,110.26,110.269,35,-1,1,1,-1,1,0.0003677476885832801,-0.4037969013612974,35
2021-08-09 17:51:00,110.276,110.277,110.264,110.277,26,-1,0,1,-1,1,0.000368998709987727,-0.4095898708394373,26
2021-08-09 17:52:00,110.269,110.274,110.269,110.27,27,-1,1,1,-1,1,0.00037388052074032325,-0.42730780046562433,27
2021-08-09 17:53:00,110.27,110.273,110.263,110.273,15,-1,0,1,-1,1,0.00037238199386527667,-0.45478673432281735,15
2021-08-09 17:58:00,110.274,110.275,110.261,110.267,49,-1,1,1,-1,1,0.0003736497469918696,-0.44616282398939067,49
2021-08-09 17:59:00,110.27,110.271,110.262,110.27,35,-1,0,1,-1,1,0.0003539852603710641,-0.4258424237892623,35
2021-08-09 18:09:00,110.26,110.274,110.26,110.269,52,-1,0,1,-1,1,0.00034864872216761484,-0.405449176733799,52
2021-08-09 18:10:00,110.267,110.271,110.254,110.262,54,-1,1,1,-1,1,0.00034666302240135295,-0.38388434096449,54
2021-08-09 18:15:00,110.253,110.257,110.247,110.255,36,-1,1,1,-1,1,0.000349170123003005,-0.4418464963356065,36
2021-08-09 18:23:00,110.262,110.262,110.254,110.26,9,-1,0,1,-1,1,0.0003176972269050638,-0.28019722186536594,9
2021-08-09 18:25:00,110.266,110.269,110.261,110.265,23,-1,-1,1,-1,1,0.0002668815431845919,-0.21197892265986668,23
2021-08-09 18:29:00,110.26,110.269,110.26,110.267,16,-1,-1,1,-1,1,0.000265862990527996,-0.1945478475889046,16
2021-08-09 18:30:00,110.268,110.269,110.259,110.265,28,-1,-1,1,-1,1,0.00026623397726567723,-0.1971203597850304,28
2021-08-09 18:31:00,110.266,110.27,110.224,110.233,57,-1,1,1,-1,1,0.00038987329555618955,-0.11334673423131854,57
2021-08-09 18:32:00,110.234,110.246,110.227,110.239,62,-1,1,1,-1,1,0.00038798511396260013,-0.23752881145860974,62
2021-08-09 18:35:00,110.242,110.245,110.229,110.229,42,-1,1,1,-1,1,0.00039398485326019476,-0.31102288068333717,42
2021-08-09 18:36:00,110.238,110.248,110.23,110.23,50,-1,1,1,-1,1,0.0003633602944530262,-0.2896911848406939,50
2021-08-09 18:37:00,110.245,110.248,110.233,110.247,46,-1,0,1,-1,1,0.00040167604441392594,-0.19451766675673265,46
2021-08-09 18:38:00,110.245,110.253,110.233,110.243,56,-1,0,1,-1,1,0.00039930509623215796,-0.17733177310328582,56
2021-08-09 18:39:00,110.252,110.257,110.236,110.254,37,-1,0,1,-1,1,0.00041108506379278583,-0.21220623038904243,37
2021-08-09 18:40:00,110.256,110.259,110.247,110.252,40,-1,0,1,-1,1,0.0004061954495707354,-0.22426000445883404,40
2021-08-09 18:43:00,110.253,110.273,110.213,110.267,60,-1,-1,1,-1,1,0.0004299340942135107,-0.21044921553212906,60
2021-08-09 18:45:00,110.274,110.274,110.264,110.271,31,-1,-1,1,-1,1,0.0004249319490139599,-0.14223293989889355,31
2021-08-09 18:55:00,110.279,110.283,110.269,110.275,36,1,0,1,-1,1,0.0004216194382973853,-0.12518588400775668,36
2021-08-09 18:57:00,110.283,110.287,110.275,110.283,37,1,-1,1,-1,1,0.0004268525586794982,-0.10094824986186943,37
2021-08-09 18:59:00,110.29,110.29,110.273,110.286,80,1,-1,1,-1,1,0.0004228454386363724,-0.08566491117589053,80
2021-08-09 19:02:00,110.283,110.291,110.279,110.29,53,1,-1,1,-1,1,0.00042336983166855774,-0.08023015305595041,53
2021-08-09 19:05:00,110.297,110.297,110.282,110.291,31,1,-1,1,-1,1,0.000422961741073319,-0.08963912423110827,31
2021-08-09 19:09:00,110.291,110.296,110.282,110.296,52,1,-1,1,-1,1,0.0004172050432615745,-0.12973892123979772,52
2021-08-09 19:12:00,110.297,110.297,110.287,110.294,85,1,-1,1,0,1,0.0004106969646126362,-0.12414360950967276,85
2021-08-09 19:18:00,110.3,110.321,110.295,110.301,20,1,-1,1,0,1,0.00041241331003572293,-0.13906495239028668,20
2021-08-09 19:20:00,110.304,110.309,110.28,110.293,44,1,0,1,0,1,0.000420876675792565,-0.16108067972706577,44
2021-08-09 19:21:00,110.289,110.297,110.286,110.296,14,1,0,1,0,1,0.00042111088554360143,-0.16441742341145457,14
2021-08-09 19:26:00,110.283,110.288,110.278,110.279,20,1,1,1,0,1,0.00045231453302102407,-0.30219744999715553,20
2021-08-09 19:29:00,110.275,110.289,110.275,110.28,39,1,1,1,0,1,0.00032853682795449,-0.2660555585381379,39
2021-08-09 19:31:00,110.292,110.295,110.285,110.289,31,-1,0,1,0,1,0.0003326004468186501,-0.24659041041688937,31
2021-08-09 19:39:00,110.301,110.308,110.297,110.303,19,1,-1,1,0,1,0.00032659054160492196,-0.2131872760370784,19
2021-08-09 19:44:00,110.313,110.313,110.297,110.298,30,1,0,1,0,1,0.00033501580427518847,-0.26156750930033357,30
2021-08-09 19:45:00,110.303,110.312,110.302,110.309,27,1,-1,1,0,1,0.00031767831273322474,-0.2463141288444261,27
2021-08-09 19:47:00,110.314,110.314,110.301,110.304,43,1,0,1,0,1,0.0003196859140416484,-0.25161273890290414,43
2021-08-09 19:48:00,110.308,110.313,110.302,110.313,26,1,-1,1,0,1,0.00031579336144761286,-0.2595142360690298,26
2021-08-09 19:49:00,110.31,110.315,110.306,110.309,25,1,0,1,0,1,0.00031892565190521895,-0.2541985677603689,25
2021-08-09 19:58:00,110.319,110.327,110.307,110.327,61,1,-1,1,0,1,0.00032984208781321726,-0.3481421019837945,61
2021-08-09 20:01:00,110.331,110.332,110.314,110.321,63,1,-1,1,0,1,0.00033917636434022054,-0.4092779852327524,63
2021-08-09 20:03:00,110.315,110.325,110.308,110.323,48,1,-1,1,0,1,0.00033883656512158627,-0.4089192948408897,48
2021-08-09 20:12:00,110.33,110.335,110.3,110.323,32,1,0,1,0,1,0.0003349304134922908,-0.4185037955024042,32
2021-08-09 20:13:00,110.322,110.329,110.319,110.325,30,1,0,1,0,1,0.00033477070458669554,-0.42099064664567154,30
2021-08-09 20:17:00,110.328,110.341,110.327,110.331,34,1,-1,1,0,1,0.00033636108996343636,-0.4170377717111161,34
2021-08-09 20:20:00,110.335,110.34,110.331,110.339,66,1,-1,1,0,1,0.00034060735829344227,-0.389919767317321,66
2021-08-09 20:28:00,110.348,110.352,110.342,110.344,48,1,0,1,0,1,0.0003406058625060998,-0.3663040786452865,48
2021-08-09 20:43:00,110.341,110.342,110.333,110.34,18,1,0,1,0,1,0.00034324746647899505,-0.3626946680232473,18
2021-08-09 20:47:00,110.344,110.345,110.334,110.34,60,1,0,1,0,1,0.000340638559735692,-0.3266213387676387,60
2021-08-09 20:59:00,110.333,110.335,110.319,110.319,20,-1,1,1,0,1,0.0003898998368709638,-0.24356780274504058,20
2021-08-09 21:00:00,110.319,110.319,110.279,110.286,14,-1,1,1,0,1,0.0004975884945640414,0.20172359060332534,14
2021-08-09 21:01:00,110.285,110.32,110.248,110.32,12,-1,1,1,0,1,0.0005620609402301007,-0.2215698266308061,12
2021-08-09 21:02:00,110.318,110.323,110.286,110.323,12,-1,0,1,1,1,0.0005620608819310833,-0.1766717555632416,12
2021-08-09 21:03:00,110.321,110.321,110.276,110.315,10,-1,1,1,1,1,0.0005650327824227483,-0.2086263174366449,10
2021-08-09 21:04:00,110.316,110.33,110.31,110.325,10,-1,0,1,1,1,0.0005583563804806331,-0.2112910278522127,10
2021-08-09 21:05:00,110.326,110.326,110.287,110.321,12,-1,0,1,1,1,0.0005574939207325691,-0.20794975116005482,12
2021-08-09 21:08:00,110.294,110.318,110.294,110.31,13,-1,0,1,0,1,0.0005594343501332558,-0.1757650783934954,13
2021-08-09 21:09:00,110.309,110.319,110.284,110.315,18,-1,0,1,0,1,0.0005589932632084461,-0.17655426880755837,18
2021-08-09 21:23:00,110.314,110.321,110.287,110.31,12,-1,0,1,0,1,0.0005550686162434919,-0.17443499195586026,12
2021-08-09 21:24:00,110.315,110.321,110.313,110.32,9,-1,-1,1,0,1,0.0005611493412015245,-0.1735109543417508,9
2021-08-09 21:26:00,110.32,110.321,110.284,110.312,11,-1,0,1,0,1,0.0005403975057040814,-0.17127919568511088,11
2021-08-09 21:27:00,110.318,110.321,110.318,110.319,7,-1,-1,1,0,1,0.0005422725696755778,-0.18201160359731644,7
2021-08-09 21:28:00,110.289,110.321,110.289,110.31,8,-1,0,1,0,1,0.0005477457875519905,-0.19734694558986648,8
2021-08-09 21:29:00,110.287,110.321,110.287,110.321,11,-1,-1,1,0,1,0.0005578022833079537,-0.21982233299167733,11
2021-08-09 21:30:00,110.316,110.316,110.287,110.313,52,-1,0,1,0,1,0.0005619119062460317,-0.24360122910873058,52
2021-08-09 21:34:00,110.316,110.32,110.287,110.317,90,-1,-1,1,0,1,0.0005601843628124782,-0.27190250992847625,90
2021-08-09 21:41:00,110.322,110.325,110.316,110.317,177,-1,0,1,0,1,0.000554169212379411,-0.28957013131172926,177
2021-08-09 21:44:00,110.322,110.322,110.298,110.303,206,1,1,1,0,1,0.0005629767557889118,-0.28523619956835217,206
2021-08-09 21:45:00,110.318,110.322,110.292,110.318,193,1,-1,1,0,1,0.0005830056066387234,-0.32251926323198826,193
2021-08-09 21:46:00,110.316,110.32,110.298,110.319,126,1,-1,1,0,1,0.0005832310503777036,-0.3142014801020846,126
2021-08-09 21:59:00,110.296,110.316,110.295,110.295,232,-1,1,1,0,1,0.0005926788738526847,-0.5800423371840963,232
2021-08-09 22:00:00,110.315,110.332,110.31,110.329,111,-1,-1,1,0,1,0.0005931291990040231,-0.527462941920241,111
2021-08-09 22:01:00,110.33,110.33,110.315,110.32,94,-1,-1,1,0,1,0.0005163566157894941,-0.6532816731683464,94
2021-08-09 22:02:00,110.321,110.34,110.3,110.336,31,-1,-1,1,0,1,0.0005359445036797873,-0.665426833602131,31
2021-08-09 22:03:00,110.335,110.341,110.335,110.34,82,1,-1,1,0,1,0.0005303033546041163,-0.6162630676508575,82
2021-08-09 22:05:00,110.336,110.339,110.325,110.325,105,1,0,1,0,1,0.0005427419788936546,-0.6050609620678573,105
2021-08-09 22:06:00,110.329,110.332,110.323,110.327,29,1,0,1,0,1,0.0005416509164491899,-0.6191175235585923,29
2021-08-09 22:15:00,110.316,110.32,110.307,110.312,30,1,0,1,0,1,0.0005499900047630889,-0.6024809355921623,30
2021-08-09 22:18:00,110.305,110.305,110.29,110.29,57,-1,1,1,0,1,0.0005827099457733301,-0.45535902565180125,57
2021-08-09 22:19:00,110.31,110.31,110.299,110.306,22,-1,1,1,0,1,0.0006016572812275609,-0.4984776792441521,22
2021-08-09 22:20:00,110.303,110.311,110.301,110.307,36,-1,1,1,0,1,0.0005939873262170846,-0.46527726344206266,36
2021-08-09 22:22:00,110.306,110.31,110.302,110.31,18,-1,0,1,0,1,0.0005905536160495093,-0.45589133465004966,18
2021-08-09 22:24:00,110.301,110.307,110.294,110.294,35,-1,1,1,0,1,0.0006033799089861005,-0.44659913465468165,35
2021-08-09 22:26:00,110.288,110.291,110.283,110.283,17,-1,1,1,0,1,0.000605884178850704,-0.37968402770662085,17
2021-08-09 22:31:00,110.282,110.294,110.281,110.285,30,-1,0,1,0,1,0.0005955427492852757,-0.3731146905629301,30
2021-08-09 22:33:00,110.295,110.298,110.29,110.29,13,-1,0,1,-1,1,0.0005953649454855004,-0.3597218239300953,13
2021-08-09 22:34:00,110.298,110.303,110.29,110.303,27,-1,0,1,-1,1,0.000607481769227095,-0.3307960093885379,27
2021-08-09 22:35:00,110.301,110.305,110.296,110.304,26,-1,0,1,-1,1,0.0006076440983572407,-0.32257831583210705,26
2021-08-09 22:37:00,110.303,110.306,110.295,110.306,13,-1,-1,1,-1,1,0.0005944082549527267,-0.28609621099838195,13
2021-08-09 22:38:00,110.298,110.302,110.27,110.277,31,-1,1,1,-1,1,0.0006321616469040674,-0.2925427632358377,31
2021-08-09 22:39:00,110.283,110.285,110.276,110.276,16,-1,1,1,-1,1,0.00063161534063916,-0.2745808563552406,16
2021-08-09 22:41:00,110.278,110.291,110.275,110.291,25,-1,0,1,-1,1,0.00061334363280123,-0.10944078812934141,25
2021-08-09 22:42:00,110.287,110.291,110.275,110.288,19,-1,0,1,-1,1,0.0005199790215448424,-0.05046416613593519,19
2021-08-09 22:44:00,110.287,110.291,110.28,110.287,37,-1,0,1,-1,1,0.0005156637291891882,-0.00940500589200558,37
2021-08-09 22:46:00,110.283,110.285,110.277,110.281,37,-1,0,1,-1,1,0.0004888548709024012,-0.055293746963241706,37
2021-08-09 22:49:00,110.28,110.287,110.275,110.287,24,-1,0,1,-1,1,0.0004915238239258754,-0.035501142516016285,24
2021-08-09 22:52:00,110.287,110.297,110.284,110.296,34,-1,-1,1,-1,1,0.00048709966811984917,0.01566446109340081,34
2021-08-09 22:53:00,110.295,110.297,110.284,110.295,23,-1,-1,1,-1,1,0.00048606113904551895,0.03621108309833339,23
2021-08-09 22:57:00,110.291,110.303,110.285,110.303,23,-1,-1,1,-1,1,0.0004756489759657722,-0.08793088721063301,23
2021-08-09 22:58:00,110.301,110.304,110.294,110.298,20,-1,-1,1,-1,1,0.000432085954389479,0.05018737455127411,20
2021-08-09 23:00:00,110.298,110.304,110.296,110.3,27,1,-1,1,-1,1,0.00040628021298983586,0.03521221439104745,27
2021-08-09 23:02:00,110.317,110.319,110.31,110.318,27,1,-1,1,-1,1,0.00043884677937609367,0.05131829568998311,27
2021-08-09 23:04:00,110.316,110.318,110.307,110.31,33,1,-1,1,-1,1,0.00044477992878815394,0.00030258495669138773,33
2021-08-09 23:05:00,110.317,110.323,110.315,110.323,24,1,-1,1,-1,1,0.00043227451088212975,-0.151430952428758,24
2021-08-09 23:06:00,110.323,110.324,110.317,110.324,19,1,-1,1,-1,1,0.00041599287255905144,-0.15760627809831831,19
2021-08-09 23:12:00,110.323,110.326,110.318,110.324,15,1,-1,1,-1,1,0.00041636808841068635,-0.15698621203464494,15
2021-08-09 23:13:00,110.323,110.326,110.312,110.318,34,1,0,1,-1,1,0.0004211160263989432,-0.17315573261178888,34
2021-08-09 23:19:00,110.317,110.324,110.309,110.324,23,1,-1,1,-1,1,0.0004089839101258797,-0.1958201932641632,23
2021-08-09 23:20:00,110.323,110.325,110.309,110.309,11,1,1,1,-1,1,0.00043393973957404084,-0.22236137473454087,11
2021-08-09 23:21:00,110.325,110.325,110.316,110.316,11,1,0,1,-1,1,0.0004380392132160032,-0.29986166380370877,11
2021-08-09 23:24:00,110.321,110.325,110.315,110.315,27,1,1,1,-1,1,0.0003374114554403016,-0.4676032517949893,27
2021-08-09 23:27:00,110.317,110.325,110.312,110.318,27,1,0,1,-1,1,0.00033648413039955407,-0.47361940896951765,27
2021-08-09 23:31:00,110.316,110.321,110.311,110.315,24,1,0,1,-1,1,0.0003153672360251308,-0.4630968450238093,24
2021-08-09 23:41:00,110.302,110.307,110.299,110.306,19,-1,0,1,-1,1,0.00032665650518001244,-0.41481406112155966,19
2021-08-09 23:44:00,110.304,110.307,110.293,110.294,37,-1,1,1,-1,1,0.0003466646246609072,-0.29084058338986274,37
2021-08-09 23:45:00,110.304,110.308,110.297,110.308,37,-1,0,1,-1,1,0.00036220037306763963,-0.357706445088747,37
2021-08-09 23:46:00,110.306,110.313,110.302,110.306,35,-1,0,1,-1,1,0.0003604705192260133,-0.40055688105487136,35
2021-08-09 23:48:00,110.307,110.312,110.302,110.304,22,-1,0,1,-1,1,0.00035286408978659113,-0.39506249340560695,22
2021-08-09 23:50:00,110.313,110.313,110.299,110.305,19,-1,0,1,-1,1,0.0003526543627381874,-0.3960728432645669,19
2021-08-09 23:51:00,110.307,110.311,110.304,110.31,27,-1,-1,1,-1,1,0.0003481499903110514,-0.37305480880175157,27
2021-08-09 23:53:00,110.311,110.313,110.304,110.305,34,-1,0,1,0,1,0.0003481495708263256,-0.38249259735848545,34
2021-08-09 23:59:00,110.31,110.32,110.305,110.318,27,-1,-1,1,0,1,0.00036649078939317975,-0.4755530580250058,27
2021-08-10 00:00:00,110.321,110.322,110.305,110.311,104,-1,-1,1,0,1,0.00033423790070638424,-0.4643369555223309,104
2021-08-10 00:01:00,110.319,110.345,110.316,110.324,108,1,-1,1,0,1,0.00034665527470341883,-0.45665941270583627,108
2021-08-10 00:02:00,110.326,110.336,110.298,110.311,130,1,0,1,0,1,0.0003469629058413581,-0.5680445016879017,130
2021-08-10 00:04:00,110.31,110.343,110.31,110.334,84,1,-1,1,0,1,0.000407571860672014,-0.6336517330109376,84
2021-08-10 00:05:00,110.347,110.363,110.344,110.344,95,1,-1,1,0,1,0.00041654187008771356,-0.4257653747679028,95
2021-08-10 00:06:00,110.353,110.356,110.332,110.334,103,1,-1,1,0,1,0.0004238125216458158,-0.4441712250463003,103
2021-08-10 00:07:00,110.343,110.361,110.333,110.341,48,1,-1,1,0,1,0.0004249728392251761,-0.4508260377225465,48
2021-08-10 00:08:00,110.349,110.367,110.344,110.359,70,1,-1,1,0,1,0.0004243177205222513,-0.3579418966459939,70
2021-08-10 00:09:00,110.356,110.37,110.34,110.362,63,1,-1,1,0,1,0.0004221035284454651,-0.3239507254147345,63
2021-08-10 00:15:00,110.385,110.392,110.364,110.382,74,1,-1,1,0,1,0.00045035521030196415,-0.2973771822617301,74
2021-08-10 00:17:00,110.38,110.384,110.371,110.374,85,1,0,1,0,1,0.00046164284040864503,-0.35213250814184444,85
2021-08-10 00:18:00,110.379,110.384,110.361,110.363,59,1,0,1,0,1,0.000475586886835408,-0.3091796098519659,59
2021-08-10 00:19:00,110.366,110.366,110.352,110.364,77,1,0,1,0,1,0.00046360046124176824,-0.3842485913600805,77
2021-08-10 00:22:00,110.358,110.361,110.35,110.357,22,1,0,1,0,1,0.00045192265237777924,-0.3209618558251831,22
2021-08-10 00:26:00,110.365,110.371,110.361,110.363,32,1,0,1,0,1,0.0004407972716575291,-0.31529361947441015,32
2021-08-10 00:28:00,110.359,110.367,110.357,110.366,39,1,0,1,0,1,0.00043860167198813717,-0.32819359829972433,39
2021-08-10 00:29:00,110.362,110.374,110.354,110.363,41,1,0,1,0,1,0.00043964778512522464,-0.3322066180715255,41
2021-08-10 00:30:00,110.37,110.384,110.364,110.372,71,1,0,1,0,1,0.0004427726212755592,-0.3416825627390653,71
2021-08-10 00:31:00,110.382,110.382,110.368,110.369,22,1,0,1,0,1,0.00044587670875051357,-0.3505472508268553,22
2021-08-10 00:32:00,110.372,110.379,110.368,110.378,53,1,-1,1,0,1,0.0004427657166094488,-0.33774342749598535,53
2021-08-10 00:34:00,110.391,110.392,110.382,110.386,82,1,-1,1,0,1,0.0004357442785280546,-0.28869278804199644,82
2021-08-10 00:40:00,110.388,110.39,110.376,110.386,48,1,-1,1,0,1,0.00042606776131758403,-0.2596541439783314,48
2021-08-10 00:42:00,110.387,110.395,110.376,110.379,45,1,0,1,0,1,0.0004264412196103196,-0.17708400550382108,45
2021-08-10 00:43:00,110.392,110.403,110.382,110.393,80,1,-1,1,0,1,0.00041106323681792023,-0.0763282800022735,80
2021-08-10 00:44:00,110.4,110.404,110.36,110.378,57,1,0,1,0,1,0.0004029694255416139,-0.2777019345160185,57
2021-08-10 00:46:00,110.378,110.378,110.367,110.373,56,1,0,1,0,1,0.0004005126731841731,-0.14749895323818576,56
2021-08-10 00:49:00,110.366,110.384,110.366,110.376,31,1,0,1,0,1,0.00038570958863725995,-0.12155025848303998,31
2021-08-10 00:51:00,110.384,110.402,110.366,110.366,110,1,1,1,0,1,0.00039729277424660253,-0.1908247228347923,110
2021-08-10 00:52:00,110.371,110.383,110.359,110.359,88,1,1,1,0,1,0.0003697218112045965,-0.179312947852841,88
2021-08-10 00:54:00,110.358,110.368,110.33,110.336,196,-1,1,1,0,1,0.0004227988464260959,-0.11697479172843782,196
2021-08-10 00:55:00,110.335,110.346,110.33,110.343,116,-1,1,1,0,1,0.00038084050460909563,-0.15497485560723823,116
2021-08-10 00:57:00,110.345,110.347,110.31,110.336,61,-1,1,1,0,1,0.00037955892013437906,-0.22253953153729253,61
2021-08-10 01:02:00,110.329,110.341,110.32,110.339,105,-1,0,1,0,1,0.000371449537946839,-0.2270069420422172,105
2021-08-10 01:03:00,110.332,110.343,110.3,110.332,75,-1,0,1,0,1,0.00037453316195753297,-0.2332779682545485,75
2021-08-10 01:07:00,110.316,110.33,110.315,110.328,93,-1,0,1,0,1,0.0003717283763481443,-0.20039978588024165,93
2021-08-10 01:08:00,110.318,110.331,110.318,110.329,58,-1,0,1,0,1,0.0003658843312038679,-0.23258578368684588,58
2021-08-10 01:11:00,110.319,110.33,110.319,110.329,41,-1,0,1,0,1,0.0003636220577114765,-0.2265260373191052,41
2021-08-10 01:13:00,110.325,110.341,110.32,110.341,54,-1,-1,1,1,1,0.00038405657459069016,-0.1974807300315613,54
2021-08-10 01:14:00,110.339,110.342,110.325,110.341,72,-1,-1,1,1,1,0.00037223522199322654,-0.17033682127481825,72
2021-08-10 01:20:00,110.319,110.341,110.319,110.341,99,-1,-1,1,1,1,0.0003721691858907489,-0.16450771019261531,99
2021-08-10 01:21:00,110.332,110.341,110.329,110.34,56,-1,-1,1,1,1,0.0003590339616258741,-0.24942099316886132,56
2021-08-10 01:33:00,110.326,110.347,110.326,110.345,59,-1,-1,1,1,1,0.0003529502084800174,-0.2640296120022395,59
2021-08-10 01:34:00,110.344,110.347,110.33,110.341,62,-1,-1,1,1,1,0.00035290405438568597,-0.26415956049518363,62
2021-08-10 01:43:00,110.343,110.356,110.341,110.351,94,1,-1,1,1,1,0.0003661098702585747,-0.23613445033316066,94
2021-08-10 01:44:00,110.352,110.352,110.336,110.346,49,1,-1,1,1,1,0.00033682910821738646,-0.12199940110108017,49
2021-08-10 01:46:00,110.344,110.351,110.337,110.35,74,1,-1,1,1,1,0.0003182665928483015,-0.1855185896609538,74
2021-08-10 01:48:00,110.347,110.351,110.332,110.339,70,1,0,1,1,1,0.00032870309224044506,-0.2080217148769831,70
2021-08-10 01:50:00,110.334,110.339,110.326,110.334,33,1,1,1,1,1,0.0003270013555876072,-0.15004256099785604,33
2021-08-10 01:55:00,110.312,110.321,110.308,110.318,69,-1,1,1,1,1,0.00034376580016563633,-0.14051217922296172,69
2021-08-10 02:00:00,110.339,110.343,110.329,110.334,95,-1,0,1,1,1,0.00037806059896012726,-0.4260876564986905,95
2021-08-10 02:02:00,110.333,110.333,110.309,110.312,96,-1,1,1,1,1,0.00037318654518734716,-0.5399369986260553,96
2021-08-10 02:03:00,110.314,110.32,110.302,110.31,75,-1,1,1,1,1,0.0003650756236685051,-0.43563949729218665,75
2021-08-10 02:05:00,110.313,110.313,110.298,110.307,71,-1,1,1,1,1,0.00036173101034793015,-0.4255203258905241,71
2021-08-10 02:06:00,110.311,110.313,110.3,110.312,62,-1,0,1,1,1,0.00036426734832558006,-0.4165655240254569,62
2021-08-10 02:10:00,110.318,110.319,110.312,110.313,38,-1,0,1,1,1,0.0003606415963610971,-0.4204250000750048,38
2021-08-10 02:13:00,110.317,110.327,110.308,110.323,54,-1,0,1,1,1,0.0003724114447309607,-0.3910279417514815,54
2021-08-10 02:15:00,110.333,110.333,110.315,110.316,67,-1,0,1,1,1,0.0003771470838840786,-0.41536776159828204,67
2021-08-10 02:16:00,110.316,110.324,110.309,110.324,64,-1,0,1,1,1,0.0003851662559896285,-0.46047624511160823,64
2021-08-10 02:18:00,110.324,110.325,110.309,110.322,52,-1,0,1,1,1,0.00036728453561353134,-0.48641562672125593,52
2021-08-10 02:20:00,110.321,110.333,110.319,110.331,58,-1,-1,1,1,1,0.00037809706319946447,-0.47940257294087346,58
2021-08-10 02:21:00,110.33,110.335,110.322,110.323,74,-1,0,1,1,1,0.0003841329822437158,-0.5004255236152984,74
2021-08-10 02:22:00,110.321,110.336,110.321,110.336,51,-1,-1,1,1,1,0.0004041222790477705,-0.5266535597067001,51
2021-08-10 02:23:00,110.335,110.339,110.327,110.332,56,-1,-1,1,1,1,0.00040238106382045635,-0.5196105960021704,56
2021-08-10 02:25:00,110.322,110.335,110.313,110.32,48,-1,0,1,1,1,0.0004145304507792925,-0.47773401310212527,48
2021-08-10 02:29:00,110.318,110.325,110.317,110.323,41,-1,0,1,1,1,0.0004032122169770223,-0.48114385671458554,41
2021-08-10 02:30:00,110.324,110.325,110.313,110.317,36,-1,0,1,1,1,0.00040409872159407755,-0.4816172472236663,36
2021-08-10 02:32:00,110.317,110.33,110.312,110.326,77,-1,0,1,1,1,0.0004123019015013186,-0.4783966533564211,77
2021-08-10 02:35:00,110.335,110.335,110.324,110.33,49,-1,-1,1,1,1,0.0004036971958430181,-0.4778683899699722,49
