timestamp,value
1419120000000,4444
1419724800000,4097
1420329600000,3863
1420934400000,5319
1421539200000,3769
1422144000000,7512
1422748800000,9287
1423353600000,11118
1423958400000,10159
1424563200000,8831
1425168000000,5339
1425772800000,7086
1426377600000,4444
1426982400000,3057
1427587200000,-1303
1428192000000,-4440
1428796800000,-4555
1429401600000,-7709
1430006400000,-10297
1430611200000,-8226
1431216000000,-555
1431820800000,3676
1432425600000,7660
1433030400000,13187
1433635200000,15032
1434240000000,12698
1434844800000,17506
1435449600000,20163
1436054400000,22164
1436659200000,23537
1437264000000,20537
1437868800000,17041
1438473600000,15941
1439078400000,14376
1439683200000,13681
1440288000000,9686
1440892800000,12265
1441497600000,15680
1442102400000,5761
1442707200000,7840
1443312000000,6947
1443916800000,5434
1444521600000,2836
1445126400000,-1418
1445731200000,-3029
1446336000000,-4066
1446940800000,-2215
1447545600000,-901
1448150400000,-448
1448755200000,-1793
1449360000000,-7106
1449964800000,458
1450569600000,1693
1451779200000,64
1452384000000,320
1452988800000,6003
1453593600000,8331
1454198400000,10539
1454803200000,9999
1455408000000,9866
1456012800000,7595
1456617600000,5886
1457222400000,2225
1457827200000,285
1458432000000,-1453
1459036800000,-1657
1459641600000,-2793
1460246400000,-3974
1460851200000,-5959
1461456000000,-9373
1462060800000,-10543
1462665600000,-9689
1463270400000,-6825
1463875200000,-4184
1464480000000,-5439
1465084800000,-9944
1465689600000,1538
1466294400000,814
1466899200000,278
1467504000000,-629
1468108800000,-3655
1468713600000,-4100
1469318400000,-1223
1469923200000,-1987
1470528000000,-1180
1471132800000,-1044
1471737600000,-617
1472342400000,-3534
1472947200000,-7911
1473552000000,-7466
1474156800000,5923
1474761600000,4654
1475366400000,5147
1475971200000,5999
1476576000000,-924
1477180800000,-888
1477785600000,-433
1478390400000,-4294
1478995200000,-3737
1479600000000,-523
1480204800000,1575
1480809600000,2318
1481414400000,2122
1482019200000,6535
1482624000000,11732
1483228800000,12140
1483833600000,13751
