timestamp,value
1600560000000,-4587
1601164800000,10524
1601769600000,12366
1602374400000,10427
1602979200000,4326
1603584000000,6953
1604188800000,13354
1604793600000,18416
1605398400000,16657
1606003200000,10576
1606608000000,1312
1607212800000,-11745
1607817600000,-11351
1608422400000,-11958
1609027200000,-12427
1609632000000,-12539
1610236800000,-25671
1610841600000,-23707
1611446400000,-19210
1612051200000,-18523
1612656000000,-36501
1613260800000,-37858
1613865600000,-44635
1614470400000,-48170
1615075200000,-44354
1615680000000,-41091
1616284800000,-32714
1616889600000,-31580
1617494400000,-30127
1618099200000,-40046
1618704000000,-45196
1619308800000,-47334
1619913600000,-37993
1620518400000,-49576
1621123200000,-45604
1621728000000,-50190
1622332800000,-43200
1622937600000,-44343
1623542400000,-49883
1624147200000,-26578
1624752000000,-29348
1625356800000,-25435
1625961600000,-12555
1626566400000,3732
1627171200000,7628
1627776000000,-2962
1628380800000,-9263
1628985600000,-4054
1629590400000,19171
1630195200000,14435
1630800000000,20266
1631404800000,-13077
1632009600000,1073
1632614400000,3411
1633219200000,25676
1633824000000,20191
1634428800000,-2381
1635033600000,-13660
1635638400000,-11732
1636243200000,17548
1636848000000,41182
1637452800000,45803
1638057600000,53772
1638662400000,54624
1639267200000,70440
1639872000000,71124
1640476800000,60101
1641081600000,49516
1641686400000,38032
1642291200000,2848
1642896000000,16842
1643500800000,28891
1644105600000,9323
1644710400000,2874
1645315200000,10070
1645920000000,14129
1646524800000,25457
1647129600000,37279
1647734400000,50390
1648339200000,52009
1648944000000,57779
1649548800000,70949
1650153600000,72889
1650758400000,87911
1651363200000,89026
1651968000000,95245
1652572800000,94344
1653177600000,97042
1653782400000,87172
1654387200000,80465
1654992000000,81063
1655596800000,77902
1656201600000,70230
1656806400000,77009
1657411200000,75405
1658016000000,70299
1658620800000,70959
1659225600000,72577
1659830400000,52050
1660435200000,47217
1661040000000,49165
1661644800000,51498
1662249600000,69958
1662854400000,87325
1663459200000,73488
1664064000000,65217
1664668800000,79116
1665273600000,64804
1665878400000,76309
1666483200000,66560
1667088000000,65377
1667692800000,56255
1668297600000,49439
1668902400000,51487
1669507200000,49232
1670112000000,37774
1670716800000,31288
1671321600000,12657
1671926400000,19261
1672531200000,29692
1673136000000,35268
1673740800000,31436
1674345600000,27654
1674950400000,28668
1675555200000,31346
1676160000000,34015
1676764800000,37641
1677369600000,36441
1677974400000,33913
1678579200000,25702
1679184000000,25506
1679788800000,22577
1680393600000,8881
1680998400000,-5341
1681603200000,-7995
1682208000000,-10530
1682812800000,-4817
1683417600000,-11528
1684022400000,-17729
1684627200000,-16676
1685232000000,-15208
1685836800000,-14124
1686441600000,-18600
1687046400000,-59003
1687651200000,-66801
1688256000000,-63664
1688860800000,-72701
1689465600000,-81606
1690070400000,-76984
1690675200000,-66719
1691280000000,-57879
1691884800000,-60188
