timestamp,value
1256428800000,-56712
1257033600000,-41703
1257638400000,-44121
1258243200000,-31252
1258848000000,-36580
1259452800000,-45274
1260057600000,-16298
1260662400000,-1059
1261267200000,-1546
1261872000000,25550
1262476800000,29551
1263081600000,11735
1263686400000,20721
1264291200000,41348
1264896000000,46547
1265500800000,63368
1266105600000,63506
1266710400000,78246
1267315200000,69238
1267920000000,80625
1268524800000,49404
1269129600000,81976
1269734400000,97793
1270339200000,77030
1270944000000,65883
1271548800000,76148
1272153600000,97346
1272758400000,112913
1273363200000,124494
1273968000000,119154
1274572800000,117253
1275177600000,97088
1275782400000,111386
1276387200000,74991
1276992000000,81220
1277596800000,83486
1278201600000,42461
1278806400000,34894
1279411200000,33054
1280016000000,29259
1280620800000,11027
1281225600000,4919
1281830400000,13142
1282435200000,24529
1283040000000,31430
1283644800000,29587
1284249600000,9670
1284854400000,-7025
1285459200000,-42440
1286064000000,-55989
1286668800000,-49059
1287273600000,-62835
1287878400000,-51216
1288483200000,-50623
1289088000000,-37795
1289692800000,-17555
1290297600000,-956
1290902400000,1998
1291507200000,22481
1292112000000,12708
1292716800000,13833
1293321600000,27527
1293926400000,24855
1294531200000,50392
1295136000000,-5214
1295740800000,-28088
1296345600000,-46401
1296950400000,-47883
1297555200000,-42313
1298160000000,-53834
1298764800000,-63130
1299369600000,-74393
1299974400000,-63634
1300579200000,-59995
1301184000000,-72315
1301788800000,-76545
1302393600000,-82714
1302998400000,-80728
1303603200000,-89333
1304208000000,-124855
1304812800000,-79732
1305417600000,-51803
1306022400000,-22818
1306627200000,-28289
1307232000000,-59176
1307836800000,-64549
1308441600000,-40691
1309046400000,-43346
1309651200000,-56631
1310256000000,-15702
1310860800000,-6486
1311465600000,-25744
1312070400000,-6099
1312675200000,4967
1313280000000,-7908
1313884800000,-6090
1314489600000,-3154
1315094400000,45744
1315699200000,79017
1316304000000,102941
1316908800000,107680
1317513600000,109202
1318118400000,100555
1318723200000,107733
1319328000000,104642
1319932800000,80945
1320537600000,79372
1321142400000,108471
1321747200000,118334
1322352000000,137842
1322956800000,123743
1323561600000,143926
1324166400000,143119
1324771200000,156627
1325376000000,166069
1325980800000,181662
1326585600000,187185
1327190400000,197616
1327795200000,183925
1328400000000,165164
1329004800000,175133
1329609600000,169534
1330214400000,131456
1330819200000,142288
1331424000000,128764
1332028800000,112555
1332633600000,112551
1333238400000,104503
1333843200000,138049
1334448000000,155823
1335052800000,149278
1335657600000,142996
1336262400000,182886
1336867200000,219833
1337472000000,238697
1338076800000,246898
1338681600000,259084
1339286400000,234432
1339891200000,176229
1340496000000,197420
1341100800000,181371
1341705600000,202464
1342310400000,203206
1342915200000,191780
1343520000000,172712
1344124800000,163894
1344729600000,167885
1345334400000,147443
1345939200000,127633
1346544000000,124788
1347148800000,113083
1347753600000,87065
1348358400000,59724
1348963200000,59630
1349568000000,82398
1350172800000,67456
1350777600000,69565
1351382400000,75146
1351987200000,88327
1352592000000,101996
1353196800000,109965
1353801600000,79532
1354406400000,39684
1355011200000,34598
1355616000000,7751
1356220800000,-4070
1356825600000,-10590
1357430400000,9472
1358035200000,-15065
1358640000000,-27648
1359244800000,-35443
1359849600000,-42710
1360454400000,-33229
1361059200000,-26298
1361664000000,8031
1362268800000,38616
1362873600000,35920
1363478400000,58162
1364083200000,62483
1364688000000,84219
1365292800000,69206
1365897600000,44514
1366502400000,49633
1367107200000,36171
1367712000000,46116
1368316800000,66846
1368921600000,108146
1369526400000,110578
1370131200000,70554
1370736000000,21908
1371340800000,-15846
1371945600000,-16150
1372550400000,27041
1373155200000,62619
1373760000000,60801
1374364800000,40832
1374969600000,23455
1375574400000,4302
1376179200000,-1924
1376784000000,-31181
1377388800000,-35868
1377993600000,-8641
1378598400000,-456
1379203200000,-20466
1379808000000,-66156
1380412800000,-66863
1381017600000,-65673
1381622400000,-54358
1382227200000,-70600
1382832000000,-68878
1383436800000,-31653
1384041600000,4005
1384646400000,9890
1385251200000,20998
1385856000000,10569
1386460800000,2701
1387065600000,-14453
1387670400000,-19709
1388275200000,-20429
1388880000000,6279
1389484800000,8992
1390089600000,35061
1390694400000,8476
1391299200000,40955
1391904000000,25351
1392508800000,6587
1393113600000,288
1393718400000,-10747
1394323200000,-22132
1394928000000,-38443
1395532800000,-23033
1396137600000,-14461
1396742400000,-5353
1397347200000,-9391
1397952000000,-6411
1398556800000,-5447
1399161600000,-15616
1399766400000,19871
1400371200000,31315
1400976000000,41401
1401580800000,60850
1402185600000,87978
1402790400000,92521
1403395200000,90665
1404000000000,91369
1404604800000,96910
1405209600000,103409
1405814400000,130995
1406419200000,155583
1407024000000,179044
1407628800000,175354
1408233600000,189646
1408838400000,196098
1409443200000,208964
1410048000000,208907
1410652800000,189246
1411257600000,190836
1411862400000,187221
1412467200000,199314
1413072000000,204766
1413676800000,208041
1414281600000,212385
1414886400000,237293
1415491200000,222948
1416096000000,224064
1416700800000,222035
1417305600000,214886
1417910400000,192353
1418515200000,173468
1419120000000,196248
1419724800000,201724
1420329600000,216595
1420934400000,225225
1421539200000,236197
1422144000000,244263
1422748800000,252964
1423353600000,245451
1423958400000,237642
1424563200000,226961
1425168000000,224647
1425772800000,233480
1426377600000,247689
1426982400000,271855
1427587200000,274469
1428192000000,260005
1428796800000,257300
1429401600000,258225
1430006400000,240692
1430611200000,227911
1431216000000,217168
1431820800000,208434
1432425600000,208443
1433030400000,207136
1433635200000,176715
1434240000000,122971
1434844800000,131909
1435449600000,134756
1436054400000,141478
1436659200000,143924
1437264000000,153115
1437868800000,140919
1438473600000,152023
1439078400000,152323
1439683200000,122326
1440288000000,91151
1440892800000,88343
1441497600000,108445
1442102400000,102410
1442707200000,102114
1443312000000,112066
1443916800000,108507
1444521600000,97015
1445126400000,79329
1445731200000,134450
1446336000000,168944
1446940800000,184555
1447545600000,204152
1448150400000,215922
1448755200000,224522
1449360000000,197108
1449964800000,185311
1450569600000,182071
1451779200000,179372
1452384000000,161751
1452988800000,147467
1453593600000,142818
1454198400000,111997
1454803200000,74024
1455408000000,53764
1456012800000,53527
1456617600000,86498
1457222400000,89999
1457827200000,87813
1458432000000,73024
1459036800000,67351
1459641600000,59737
1460246400000,55803
1460851200000,51940
1461456000000,44726
1462060800000,27558
1462665600000,29484
1463270400000,34116
1463875200000,48501
1464480000000,50714
1465084800000,79538
1465689600000,70705
1466294400000,73398
1466899200000,76653
1467504000000,93750
1468108800000,108149
1468713600000,124255
1469318400000,135735
1469923200000,119326
1470528000000,119514
1471132800000,108405
1471737600000,91174
1472342400000,100808
1472947200000,113340
1473552000000,103223
1474156800000,99943
1474761600000,87842
1475366400000,97344
1475971200000,110748
1476576000000,125407
1477180800000,138083
1477785600000,156389
1478390400000,144581
1478995200000,130972
1479600000000,132070
1480204800000,128794
1480809600000,126616
1481414400000,99301
1482019200000,88899
1482624000000,78956
1483228800000,73705
1483833600000,72830
1484438400000,74577
1485043200000,60267
1485648000000,53278
1486252800000,48855
1486857600000,57439
1487462400000,64249
1488067200000,58524
1488672000000,66771
1489276800000,37613
1489881600000,16094
1490486400000,5932
1491091200000,7097
1491696000000,16076
1492300800000,20348
1492905600000,13789
1493510400000,828
1494115200000,-33199
1494720000000,-49951
1495324800000,-81570
1495929600000,-93640
1496534400000,-91005
1497139200000,-89928
1497744000000,-60155
1498348800000,-75505
1498953600000,-100041
1499558400000,-108005
1500163200000,-118452
1500768000000,-115535
1501372800000,-108561
1501977600000,-121790
1502582400000,-104369
1503187200000,-114526
1503792000000,-113760
1504396800000,-120668
1505001600000,-116185
1505606400000,-87338
1506211200000,-108616
1506816000000,-109308
1507420800000,-116444
1508025600000,-111090
1508630400000,-105598
1509235200000,-83132
1509840000000,-98828
1510444800000,-102185
1511049600000,-117075
1511654400000,-121841
1512259200000,-124534
1512864000000,-135530
1513468800000,-119761
1514073600000,-131412
1514678400000,-165932
1515283200000,-183661
1515888000000,-181847
1516492800000,-192790
1517097600000,-191187
1517702400000,-179436
1518307200000,-175983
1518912000000,-168568
1519516800000,-176455
1520121600000,-173830
1520726400000,-178063
1521331200000,-168540
1521936000000,-173436
1522540800000,-161267
1523145600000,-180623
1523750400000,-181453
1524355200000,-156740
1524960000000,-142100
1525564800000,-141169
1526169600000,-128943
1526774400000,-123722
1527379200000,-111033
1527984000000,-94602
1528588800000,-97526
1529193600000,-42903
1529798400000,-41840
1530403200000,-47939
1531008000000,-29780
1531612800000,-29396
1532217600000,-45073
1532822400000,-46594
1533427200000,-26094
1534032000000,-10307
1534636800000,-3751
1535241600000,-13574
1535846400000,-29759
1536451200000,-33411
1537056000000,-22988
1537660800000,-36730
1538265600000,-9500
1538870400000,-5438
1539475200000,11913
1540080000000,11845
1540684800000,14605
1541289600000,21552
1541894400000,24388
1542499200000,23591
1543104000000,24843
1543708800000,31934
1544313600000,28749
1544918400000,28129
1545523200000,23943
1546128000000,17978
1546732800000,7525
1547337600000,520
1547942400000,6135
1548547200000,15193
1549152000000,19299
1549756800000,37516
1550361600000,45314
1550966400000,43841
1551571200000,54656
1552176000000,56994
1552780800000,60232
1553385600000,60799
1553990400000,75210
1554595200000,77317
1555200000000,74486
1555804800000,85952
1556409600000,82620
1557014400000,84744
1557619200000,75784
1558224000000,78203
1558828800000,71678
1559433600000,60556
1560038400000,62146
1560643200000,27139
1561248000000,23609
1561852800000,7316
1562457600000,5964
1563062400000,4153
1563667200000,14897
1564272000000,30970
1564876800000,23265
1565481600000,27106
1566086400000,16207
1566691200000,16057
1567296000000,27465
1567900800000,32960
1568505600000,45506
1569110400000,38960
1569715200000,40674
1570320000000,54591
1570924800000,50487
1571529600000,22010
1572134400000,25834
1572739200000,32067
1573344000000,26670
1573948800000,32209
1574553600000,31371
1575158400000,35452
1575763200000,38169
1576368000000,44038
1576972800000,41337
1577577600000,39950
1578182400000,25308
1578787200000,8565
1579392000000,7102
1579996800000,20151
1580601600000,37989
1581206400000,56426
1581811200000,58235
1582416000000,84545
1583020800000,55706
1583625600000,-27128
1584230400000,-66817
1584835200000,-88649
1585440000000,-100254
1586044800000,-117599
1586649600000,-120725
1587254400000,-115373
1587859200000,-107682
1588464000000,-102610
1589068800000,-106457
1589673600000,-102594
1590278400000,-106256
1590883200000,-117198
1591488000000,-133718
1592092800000,-155035
1592697600000,-162540
1593302400000,-147128
1593907200000,-155130
1594512000000,-162064
1595116800000,-180668
1595721600000,-217509
1596326400000,-241358
1596931200000,-256261
1597536000000,-259364
1598140800000,-267982
1598745600000,-251585
1599350400000,-249049
1599955200000,-235159
1600560000000,-239413
1601164800000,-235636
1601769600000,-226270
1602374400000,-218939
1602979200000,-219511
1603584000000,-206818
1604188800000,-186702
1604793600000,-187574
1605398400000,-183725
1606003200000,-188662
1606608000000,-190908
1607212800000,-213072
1607817600000,-199262
1608422400000,-199401
1609027200000,-201772
1609632000000,-201265
1610236800000,-215802
1610841600000,-222378
1611446400000,-220628
1612051200000,-188808
1612656000000,-191987
1613260800000,-193756
1613865600000,-194417
1614470400000,-175928
1615075200000,-157442
1615680000000,-134979
1616284800000,-138033
1616889600000,-121328
1617494400000,-109741
1618099200000,-109634
1618704000000,-129232
1619308800000,-135833
1619913600000,-142158
1620518400000,-164905
1621123200000,-172904
1621728000000,-179866
1622332800000,-183514
1622937600000,-182479
1623542400000,-182091
1624147200000,-144579
1624752000000,-136602
1625356800000,-124158
1625961600000,-101371
1626566400000,-82401
1627171200000,-79849
1627776000000,-79035
1628380800000,-70059
1628985600000,-73083
1629590400000,-57393
1630195200000,-52212
1630800000000,-73316
1631404800000,-66260
1632009600000,-44249
1632614400000,-30424
1633219200000,-8487
1633824000000,-8953
1634428800000,-17573
1635033600000,-16255
1635638400000,-22728
1636243200000,-32041
1636848000000,-26985
1637452800000,-16835
1638057600000,-10871
1638662400000,-20175
1639267200000,-16589
1639872000000,-15626
1640476800000,-18533
1641081600000,-26458
1641686400000,-33390
1642291200000,-50464
1642896000000,-56258
1643500800000,-57467
1644105600000,-73252
1644710400000,-85057
1645315200000,-98050
1645920000000,-95105
1646524800000,-83873
1647129600000,-42629
1647734400000,-46378
1648339200000,-47348
1648944000000,-49617
1649548800000,-60750
1650153600000,-49726
1650758400000,-46107
1651363200000,-24586
1651968000000,-43026
1652572800000,-51517
1653177600000,-72600
1653782400000,-85186
1654387200000,-88189
1654992000000,-28495
1655596800000,-18182
1656201600000,-19812
1656806400000,-8636
1657411200000,5760
1658016000000,17430
1658620800000,18656
1659225600000,15520
1659830400000,14402
1660435200000,20916
1661040000000,24307
1661644800000,28860
1662249600000,19610
1662854400000,-11423
1663459200000,-52310
1664064000000,-58440
1664668800000,-56848
1665273600000,-60161
1665878400000,-70577
1666483200000,-93832
1667088000000,-128819
1667692800000,-131763
1668297600000,-151573
1668902400000,-157944
1669507200000,-154585
1670112000000,-160005
1670716800000,-157377
1671321600000,-186014
1671926400000,-186820
1672531200000,-174081
1673136000000,-182210
1673740800000,-179074
1674345600000,-186450
1674950400000,-203589
1675555200000,-211746
1676160000000,-211790
1676764800000,-213818
1677369600000,-211903
1677974400000,-202628
1678579200000,-186869
1679184000000,-191171
1679788800000,-191248
1680393600000,-194787
1680998400000,-212065
1681603200000,-213285
1682208000000,-224437
1682812800000,-221703
1683417600000,-234260
1684022400000,-238333
1684627200000,-224195
1685232000000,-214015
1685836800000,-203916
1686441600000,-197071
1687046400000,-192723
1687651200000,-193260
1688256000000,-189459
1688860800000,-192462
1689465600000,-229343
1690070400000,-234269
1690675200000,-221571
1691280000000,-195450
1691884800000,-205284
