timestamp,value
1457222400000,27220
1457827200000,17153
1458432000000,9659
1459036800000,3659
1459641600000,-6488
1460246400000,-10102
1460851200000,-18065
1461456000000,-25684
1462060800000,-30745
1462665600000,-33890
1463270400000,-33527
1463875200000,-25595
1464480000000,-30322
1465084800000,-29402
1465689600000,-40910
1466294400000,-14134
1466899200000,-15439
1467504000000,-18148
1468108800000,-22521
1468713600000,-27679
1469318400000,-22944
1469923200000,-21877
1470528000000,-15537
1471132800000,-22766
1471737600000,-31617
1472342400000,-34035
1472947200000,-30005
1473552000000,-18511
1474156800000,-13779
1474761600000,18861
1475366400000,20364
1475971200000,19525
1476576000000,15506
1477180800000,21648
1477785600000,24770
1478390400000,30078
1478995200000,32534
1479600000000,29571
1480204800000,27182
1480809600000,22893
1481414400000,20121
1482019200000,13942
1482624000000,8669
1483228800000,14171
1483833600000,11325
1484438400000,4856
1485043200000,-3042
1485648000000,-9949
1486252800000,-18938
1486857600000,-28193
1487462400000,-32520
1488067200000,-37625
1488672000000,-28459
1489276800000,-12786
1489881600000,32464
1490486400000,36441
1491091200000,38710
1491696000000,38595
1492300800000,42167
1492905600000,52745
1493510400000,61470
1494115200000,99276
1494720000000,108684
1495324800000,112104
1495929600000,109374
1496534400000,105838
1497139200000,98093
1497744000000,85766
1498348800000,47978
1498953600000,32293
1499558400000,-6631
1500163200000,-22327
1500768000000,-41516
1501372800000,-61484
1501977600000,-84985
1502582400000,-69109
1503187200000,-66306
1503792000000,-68676
1504396800000,-71350
1505001600000,-74071
1505606400000,-79971
1506211200000,-96830
1506816000000,-97056
1507420800000,-97535
1508025600000,-95735
1508630400000,-89688
1509235200000,-71778
1509840000000,-61941
1510444800000,-57965
1511049600000,-62186
1511654400000,-61824
1512259200000,-56105
1512864000000,-53487
1513468800000,-55571
1514073600000,-30479
1514678400000,-30882
1515283200000,-41751
1515888000000,-40070
1516492800000,-46594
1517097600000,-57426
1517702400000,-60562
1518307200000,-50244
1518912000000,-42969
1519516800000,-38133
1520121600000,-22630
1520726400000,-23152
1521331200000,-21744
1521936000000,32868
1522540800000,33118
1523145600000,31443
1523750400000,22890
1524355200000,21850
1524960000000,29245
1525564800000,27477
1526169600000,27423
1526774400000,23386
1527379200000,18977
1527984000000,20361
1528588800000,20041
1529193600000,-6284
1529798400000,40909
1530403200000,58151
1531008000000,59195
1531612800000,58541
1532217600000,49149
1532822400000,35104
1533427200000,29728
1534032000000,31283
1534636800000,26792
1535241600000,25410
1535846400000,30574
1536451200000,34707
1537056000000,57484
1537660800000,16531
1538265600000,10287
1538870400000,8203
1539475200000,6874
1540080000000,8158
1540684800000,8472
1541289600000,921
1541894400000,5898
1542499200000,11274
1543104000000,15596
1543708800000,19305
1544313600000,22315
1544918400000,38481
1545523200000,53097
1546128000000,59590
1546732800000,77214
1547337600000,65063
1547942400000,62744
1548547200000,64095
1549152000000,47576
1549756800000,43404
1550361600000,41782
1550966400000,44461
1551571200000,48572
1552176000000,52533
1552780800000,61991
1553385600000,49259
1553990400000,51113
1554595200000,47087
1555200000000,55321
1555804800000,55803
1556409600000,56061
1557014400000,52898
1557619200000,53406
1558224000000,45115
1558828800000,44310
1559433600000,43359
1560038400000,26671
1560643200000,2800
1561248000000,2567
1561852800000,-19773
1562457600000,-25573
1563062400000,-42224
1563667200000,-46639
1564272000000,-38323
1564876800000,-31695
1565481600000,-25173
1566086400000,-20313
1566691200000,-19414
1567296000000,-10571
1567900800000,-25867
1568505600000,-27744
1569110400000,-10444
1569715200000,-13456
1570320000000,-5882
1570924800000,-22725
1571529600000,-48620
1572134400000,-63451
1572739200000,-73077
1573344000000,-56829
1573948800000,-41642
1574553600000,-32216
1575158400000,-30228
1575763200000,-31852
1576368000000,-35517
1576972800000,-30579
1577577600000,-40049
1578182400000,-49523
1578787200000,-60100
1579392000000,-60750
1579996800000,-50732
1580601600000,-37586
1581206400000,-19295
1581811200000,-14504
1582416000000,-21947
1583020800000,-17256
1583625600000,290
1584230400000,24588
1584835200000,31320
1585440000000,26610
1586044800000,29487
1586649600000,31363
1587254400000,33923
1587859200000,35829
1588464000000,35568
1589068800000,37530
1589673600000,36924
1590278400000,36074
1590883200000,32240
1591488000000,25110
1592092800000,24363
1592697600000,18097
1593302400000,19029
1593907200000,17880
1594512000000,19360
1595116800000,9591
1595721600000,4433
1596326400000,13473
1596931200000,17687
1597536000000,21305
1598140800000,17669
1598745600000,9761
1599350400000,3721
1599955200000,-13520
1600560000000,4975
1601164800000,7209
1601769600000,10700
1602374400000,2521
1602979200000,6457
1603584000000,4477
1604188800000,7119
1604793600000,-93
1605398400000,-493
1606003200000,-4466
1606608000000,-4938
1607212800000,-7739
1607817600000,-15090
1608422400000,-37339
1609027200000,-41316
1609632000000,-38259
1610236800000,-34068
1610841600000,-31770
1611446400000,-40347
1612051200000,-39258
1612656000000,-35655
1613260800000,-33588
1613865600000,-40921
1614470400000,-47100
1615075200000,-42617
1615680000000,-29275
1616284800000,-31619
1616889600000,-34051
1617494400000,-29421
1618099200000,-28345
1618704000000,-41150
1619308800000,-46705
1619913600000,-60705
1620518400000,-66249
1621123200000,-74978
1621728000000,-75535
1622332800000,-82481
1622937600000,-77183
1623542400000,-72921
1624147200000,-66690
1624752000000,-70782
1625356800000,-66667
1625961600000,-50450
1626566400000,-25876
1627171200000,-21242
1627776000000,-23089
1628380800000,-22171
1628985600000,-14642
1629590400000,-14735
1630195200000,-4102
1630800000000,-6081
1631404800000,1424
1632009600000,18854
1632614400000,14833
1633219200000,15455
1633824000000,11728
1634428800000,-7837
1635033600000,-26629
1635638400000,-27441
